timestamp,avg_price,Binance Spot_TC,Binance Futures_TC,Bybit_TC,OKX_TC,Binance US_TC,Bitmex_TC
1753635646,0.24,14,22,3,0,0,0
1753635647,0.24,31,39,30,0,0,0
1753635648,0.24,1,12,61,0,0,0
1753635649,0.24,33,39,26,0,0,0
1753635650,0.24,34,18,3,0,0,0
1753635651,0.24,18,38,3,0,0,0
1753635652,0.24,55,30,25,0,0,0
1753635653,0.24,48,40,132,0,0,0
1753635654,0.24,67,34,14,0,0,0
1753635655,0.24,0,20,5,0,0,0
1753635656,0.24,4,17,14,0,0,0
1753635657,0.24,37,28,36,0,0,0
1753635658,0.24,1,22,21,0,0,0
1753635659,0.24,7,27,13,0,0,0
1753635660,0.24,119,85,50,0,0,0
1753635661,0.24,37,53,31,0,0,0
1753635662,0.24,0,3,0,0,0,0
1753635663,0.24,18,21,4,0,0,0
1753635664,0.24,28,60,30,0,0,0
1753635665,0.24,39,138,11,0,0,0
1753635666,0.24,53,69,54,0,0,0
1753635667,0.24,44,46,15,0,0,0
1753635668,0.24,31,23,19,0,0,0
1753635669,0.24,33,41,14,0,0,0
1753635670,0.24,94,128,38,0,0,0
1753635671,0.24,32,51,15,0,1,0
1753635672,0.24,3,28,8,0,0,0
1753635673,0.24,6,26,6,0,0,0
1753635674,0.24,7,70,3,0,0,0
1753635675,0.24,26,22,11,0,0,0
1753635676,0.24,7,59,19,0,0,0
1753635677,0.24,149,113,80,0,0,0
1753635678,0.24,29,74,9,0,0,0
1753635679,0.24,19,20,18,0,0,0
1753635680,0.24,39,67,20,0,0,0
1753635681,0.24,109,75,41,0,0,0
1753635682,0.24,77,120,109,0,0,0
1753635683,0.24,50,45,57,0,0,0
1753635684,0.24,60,93,45,0,0,0
1753635685,0.24,44,71,59,0,0,0
1753635686,0.24,0,37,16,0,0,0
1753635687,0.24,47,54,12,0,0,0
1753635688,0.24,50,45,20,0,0,0
1753635689,0.24,36,40,15,0,0,0
1753635690,0.24,33,17,1,0,0,0
1753635691,0.24,50,58,13,0,0,0
1753635692,0.24,16,10,10,0,0,0
1753635693,0.24,30,70,8,0,0,0
1753635694,0.24,55,52,29,0,0,0
1753635695,0.24,6,8,1,0,0,0
1753635696,0.24,14,20,4,0,0,0
1753635697,0.24,104,116,47,0,0,0
1753635698,0.24,11,5,12,0,0,0
1753635699,0.24,30,47,1,0,0,0
1753635700,0.24,44,23,10,0,0,0
1753635701,0.24,32,27,7,0,0,0
1753635702,0.24,23,6,1,0,0,0
1753635703,0.24,16,21,4,0,0,0
1753635704,0.24,0,6,0,0,0,0
1753635705,0.24,15,26,8,0,0,0
1753635706,0.24,15,57,5,0,0,0
1753635707,0.24,21,53,10,0,0,0
1753635708,0.24,24,26,15,0,0,0
1753635709,0.24,37,2,0,0,0,0
1753635710,0.24,16,10,15,0,0,0
1753635711,0.24,0,15,1,0,0,0
1753635712,0.24,32,11,8,0,0,0
1753635713,0.24,12,25,5,0,0,0
1753635714,0.24,14,148,22,0,0,0
1753635715,0.24,1,11,0,0,0,0
1753635716,0.24,0,2,2,0,0,0
1753635717,0.24,41,57,16,0,0,0
1753635718,0.24,8,15,0,0,0,0
1753635719,0.24,1,11,3,0,0,0
1753635720,0.24,30,31,13,0,0,0
1753635721,0.24,41,98,27,0,0,0
1753635722,0.24,30,45,8,0,0,0
1753635723,0.24,9,9,3,0,0,0
1753635724,0.24,4,18,2,0,0,0
1753635725,0.24,20,37,15,0,0,0
1753635726,0.24,0,9,2,0,0,0
1753635727,0.24,78,100,39,0,0,0
1753635728,0.24,57,28,2,0,0,0
1753635729,0.24,6,14,1,0,0,0
1753635730,0.24,86,87,28,0,0,0
1753635731,0.24,30,130,41,0,0,0
1753635732,0.24,7,29,6,0,0,0
1753635733,0.24,24,29,1,0,0,0
1753635734,0.24,20,46,3,0,0,0
1753635735,0.24,0,4,0,0,0,0
1753635736,0.24,86,93,64,0,0,0
1753635737,0.24,5,10,20,0,0,0
1753635738,0.24,1,35,5,0,0,0
1753635739,0.24,0,38,2,0,0,0
1753635740,0.24,0,35,0,0,0,0
1753635741,0.24,26,34,18,0,0,0
1753635742,0.24,1,14,0,0,0,0
1753635743,0.24,27,56,3,0,0,0
1753635744,0.24,44,37,52,0,0,0
1753635745,0.24,1,22,3,0,0,0
1753635746,0.24,72,86,33,0,0,0
1753635747,0.24,4,5,7,0,0,0
1753635749,0.24,0,10,8,0,0,0
1753635750,0.24,48,25,14,0,0,0
1753635751,0.24,76,31,13,0,0,0
1753635752,0.24,13,40,12,0,0,0
1753635753,0.24,37,26,12,0,0,0
1753635754,0.24,80,72,20,0,0,0
1753635755,0.24,2,7,15,0,0,0
1753635756,0.24,58,22,16,0,0,0
1753635757,0.24,1,15,22,0,0,0
1753635758,0.24,1,1,3,0,0,0
1753635759,0.24,26,54,41,0,0,0
1753635760,0.24,7,27,1,0,0,0
1753635761,0.24,18,48,24,0,0,0
1753635762,0.24,44,46,51,0,0,0
1753635763,0.24,3,7,1,0,0,0
1753635764,0.24,33,45,14,0,0,0
1753635765,0.24,23,58,2,0,0,0
1753635766,0.24,40,40,9,0,0,0
1753635767,0.24,58,55,23,0,0,0
1753635768,0.24,26,10,11,0,0,0
1753635769,0.24,26,57,9,0,0,0
1753635770,0.24,1,38,7,0,0,0
1753635771,0.24,12,1,1,0,0,0
1753635772,0.24,31,43,21,0,0,0
1753635773,0.24,19,10,1,0,0,0
1753635774,0.24,53,66,17,0,0,0
1753635775,0.24,1,29,4,0,0,0
1753635776,0.24,24,51,10,0,0,0
1753635777,0.24,34,38,10,0,0,0
1753635778,0.24,5,14,0,0,0,0
1753635779,0.24,15,33,8,0,0,0
1753635780,0.24,4,22,9,0,0,0
1753635781,0.24,5,12,2,0,0,0
1753635782,0.24,13,44,7,0,0,0
1753635783,0.24,21,65,4,0,0,0
1753635784,0.24,36,23,6,0,0,0
1753635785,0.24,107,118,28,0,0,0
1753635786,0.24,3,1,23,0,0,0
1753635787,0.24,10,8,8,0,0,0
1753635788,0.24,49,99,9,0,0,0
1753635789,0.24,3,1,5,0,0,0
1753635790,0.24,23,38,12,0,0,0
1753635791,0.24,37,29,6,0,0,0
1753635792,0.24,76,33,17,0,0,0
1753635793,0.24,4,15,28,0,0,0
1753635794,0.24,25,51,36,0,0,0
1753635795,0.24,40,59,10,0,0,0
1753635796,0.24,1,4,5,0,0,0
1753635797,0.24,39,56,98,0,0,0
1753635798,0.24,22,35,5,0,0,0
1753635799,0.24,19,44,42,0,0,0
1753635800,0.24,20,21,9,0,0,0
1753635801,0.24,17,148,38,0,0,0
1753635802,0.24,20,11,18,0,0,0
1753635803,0.24,19,119,3,0,0,0
1753635804,0.24,81,74,12,0,0,0
1753635805,0.24,36,13,2,0,0,0
1753635806,0.24,7,35,7,0,0,0
1753635807,0.24,10,30,72,0,0,0
1753635808,0.24,6,41,2,0,0,0
1753635809,0.24,3,8,3,0,0,0
1753635810,0.24,3,1,3,0,0,0
1753635811,0.24,2,21,0,0,0,0
1753635812,0.24,0,13,4,0,0,0
1753635813,0.24,67,87,15,0,0,0
1753635814,0.24,39,46,17,0,0,0
1753635815,0.24,7,23,4,0,0,0
1753635816,0.24,41,70,22,0,0,0
1753635817,0.24,21,5,5,0,0,0
1753635818,0.24,1,10,1,0,0,0
1753635819,0.24,4,15,8,0,0,0
1753635820,0.24,5,43,2,0,0,0
1753635821,0.24,70,60,12,0,0,0
1753635822,0.24,18,32,7,0,0,0
1753635823,0.24,1,12,2,0,0,0
1753635824,0.24,135,113,43,0,0,0
1753635825,0.24,11,22,1,0,0,0
1753635826,0.24,26,11,11,0,0,0
1753635827,0.24,24,9,1,0,0,0
1753635828,0.24,4,0,6,0,1,0
1753635829,0.24,1,19,2,0,1,0
1753635830,0.24,10,20,10,0,0,0
1753635831,0.24,35,57,6,0,0,0
1753635832,0.24,59,83,41,0,0,0
1753635833,0.24,9,24,5,0,0,0
1753635834,0.24,0,5,9,0,0,0
1753635835,0.24,56,22,9,0,0,0
1753635836,0.24,49,27,14,0,0,0
1753635837,0.24,15,8,0,0,0,0
1753635838,0.24,6,21,15,0,0,0
1753635839,0.24,27,35,6,0,0,0
1753635840,0.24,165,145,121,0,0,0
1753635841,0.24,89,156,34,0,0,0
1753635842,0.24,4,13,16,0,0,0
1753635843,0.24,41,19,3,0,0,0
1753635844,0.24,28,40,8,0,0,0
1753635845,0.24,9,16,8,0,0,0
1753635846,0.24,46,31,1,0,0,0
1753635847,0.24,29,13,4,0,0,0
1753635848,0.24,0,3,0,0,0,0
1753635849,0.24,0,7,2,0,0,0
1753635851,0.24,30,83,16,0,0,0
1753635852,0.24,37,27,8,0,0,0
1753635853,0.24,33,28,7,0,0,0
1753635854,0.24,15,76,2,0,0,0
1753635855,0.24,26,38,10,0,0,0
1753635856,0.24,9,5,0,0,0,0
1753635857,0.24,47,35,5,0,0,0
1753635858,0.24,39,35,6,0,0,0
1753635859,0.24,20,35,7,0,0,0
1753635860,0.24,14,35,13,0,0,0
1753635861,0.24,0,4,2,0,0,0
1753635862,0.24,41,64,15,0,0,0
1753635863,0.24,38,40,22,0,1,0
1753635864,0.24,28,28,10,0,0,0
1753635865,0.24,2,4,7,0,0,0
1753635866,0.24,29,24,4,0,0,0
1753635867,0.24,10,83,8,0,0,0
1753635868,0.24,34,25,5,0,0,0
1753635869,0.24,1,1,0,0,0,0
1753635870,0.24,1,18,2,0,0,0
1753635871,0.24,12,40,5,0,0,0
1753635872,0.24,19,20,14,0,1,0
1753635873,0.24,0,4,8,0,0,0
1753635874,0.24,37,35,14,0,0,0
1753635875,0.24,0,1,0,0,0,0
1753635876,0.24,0,31,21,0,0,0
1753635877,0.24,27,7,3,0,0,0
1753635878,0.24,1,36,3,0,0,0
1753635879,0.24,48,59,312,0,0,0
1753635880,0.24,0,31,3,0,0,0
1753635881,0.24,10,11,3,0,0,0
1753635882,0.24,12,34,118,0,0,0
1753635883,0.24,86,68,61,0,0,0
1753635884,0.24,116,81,31,0,0,0
1753635885,0.24,16,9,2,0,0,0
1753635886,0.24,7,35,3,0,0,0
1753635887,0.24,1,8,3,0,0,0
1753635888,0.24,12,70,14,0,0,0
1753635889,0.24,25,21,3,0,0,0
1753635890,0.24,54,58,118,0,0,0
1753635891,0.24,58,37,83,0,0,0
1753635892,0.24,14,43,3,0,0,0
1753635893,0.24,2,20,13,0,0,0
1753635894,0.24,6,26,1,0,0,0
1753635895,0.24,1,57,8,0,0,0
1753635896,0.24,10,35,4,0,0,0
1753635897,0.24,8,32,7,0,0,0
1753635898,0.24,0,2,0,0,0,0
1753635899,0.24,9,18,3,0,0,0
1753635900,0.24,55,23,14,0,0,0
1753635901,0.24,0,13,0,0,0,0
1753635902,0.24,2,29,6,0,0,0
1753635903,0.24,19,97,4,0,0,0
1753635904,0.24,1,17,3,0,0,0
1753635905,0.24,42,95,21,0,0,0
1753635906,0.24,31,37,43,0,0,0
1753635907,0.24,64,49,32,0,0,0
1753635908,0.24,22,29,71,0,0,0
1753635909,0.24,0,34,6,0,0,0
1753635910,0.24,3,22,16,0,0,0
1753635911,0.24,44,61,5,0,0,0
1753635912,0.24,24,86,21,0,0,0
1753635913,0.24,35,13,10,0,0,0
1753635914,0.24,15,19,0,0,0,0
1753635915,0.24,10,32,10,0,0,0
1753635916,0.24,29,14,0,0,0,0
1753635917,0.24,8,23,0,0,0,0
1753635918,0.24,0,16,8,0,0,0
1753635919,0.24,2,9,3,0,0,0
1753635920,0.24,0,1,62,0,0,0
1753635921,0.24,17,38,0,0,0,0
1753635922,0.24,27,5,2,0,0,0
1753635923,0.24,0,16,14,0,0,0
1753635924,0.24,2,4,66,0,0,0
1753635925,0.24,3,14,6,0,0,0
1753635926,0.24,12,51,83,0,0,0
1753635927,0.24,0,22,4,0,0,0
1753635928,0.24,41,62,2,0,0,0
1753635929,0.24,32,48,13,0,0,0
1753635930,0.24,102,182,120,0,1,0
1753635931,0.24,37,125,115,0,0,0
1753635932,0.24,21,107,83,0,0,0
1753635933,0.24,31,56,7,0,0,0
1753635934,0.24,5,29,4,0,0,0
1753635935,0.24,56,209,12,0,0,0
1753635936,0.24,54,42,27,0,0,0
1753635937,0.24,23,142,79,0,0,0
1753635938,0.24,0,54,23,0,0,0
1753635939,0.24,0,20,9,0,0,0
1753635940,0.24,246,206,28,0,0,0
1753635941,0.24,33,102,65,0,0,0
1753635942,0.24,18,47,15,0,0,0
1753635943,0.24,29,115,41,0,0,0
1753635944,0.24,6,79,10,0,0,0
1753635945,0.24,20,54,87,0,0,0
1753635946,0.24,3,34,15,0,0,0
1753635947,0.24,14,67,26,0,0,0
1753635948,0.24,22,41,73,0,0,0
1753635949,0.24,37,137,7,0,0,0
1753635950,0.24,0,30,5,0,0,0
1753635951,0.24,25,67,9,0,0,0
1753635952,0.24,12,47,9,0,0,0
1753635953,0.24,2,33,16,0,0,0
1753635954,0.24,86,92,49,0,0,0
1753635955,0.24,17,72,8,0,0,0
1753635956,0.24,1,25,4,0,0,0
1753635957,0.24,22,136,38,0,0,0
1753635958,0.24,42,29,87,0,0,0
1753635959,0.24,54,84,82,0,0,0
1753635960,0.24,79,139,144,0,0,0
1753635962,0.24,55,106,61,0,0,0
1753635963,0.24,36,79,10,0,0,0
1753635964,0.24,5,22,5,0,0,0
1753635965,0.24,6,48,2,0,0,0
1753635966,0.24,13,73,5,0,0,0
1753635967,0.24,8,34,4,0,0,0
1753635968,0.24,0,64,8,0,0,0
1753635969,0.24,28,22,15,0,0,0
1753635970,0.24,36,64,15,0,0,0
1753635971,0.24,22,51,18,0,0,0
1753635972,0.24,1,5,0,0,0,0
1753635973,0.24,14,22,25,0,0,0
1753635974,0.24,3,1,36,0,0,0
1753635975,0.24,7,168,16,0,0,0
1753635976,0.24,4,25,1,0,0,0
1753635977,0.24,1,4,3,0,0,0
1753635978,0.24,0,3,1,0,0,0
1753635979,0.24,35,74,5,0,0,0
1753635980,0.24,52,66,22,0,0,0
1753635981,0.24,40,121,5,0,0,0
1753635982,0.24,8,52,14,0,0,0
1753635983,0.24,36,31,28,0,0,0
1753635984,0.24,26,25,14,0,0,0
1753635985,0.24,5,38,16,0,0,0
1753635986,0.24,27,27,25,0,0,0
1753635987,0.24,5,28,39,0,0,0
1753635988,0.24,14,45,18,0,0,0
1753635989,0.24,20,35,6,0,0,0
1753635990,0.24,35,48,18,0,0,0
1753635991,0.24,17,27,14,0,0,0
1753635992,0.24,21,7,33,0,0,0
1753635993,0.24,11,51,50,0,0,0
1753635994,0.24,12,55,5,0,0,0
1753635995,0.24,24,68,29,0,0,0
1753635996,0.24,4,15,7,0,0,0
1753635997,0.24,0,29,0,0,0,0
1753635998,0.24,2,39,19,0,0,0
1753635999,0.24,1,25,12,0,0,0
1753636000,0.24,2,14,16,0,0,0
1753636001,0.24,0,20,3,0,0,0
1753636002,0.24,9,46,13,0,0,0
1753636003,0.24,22,44,10,0,0,0
1753636004,0.24,15,29,8,0,0,0
1753636005,0.24,9,30,28,0,0,0
1753636006,0.24,5,30,6,0,0,0
1753636007,0.24,44,114,8,0,0,0
1753636008,0.24,20,13,84,0,0,0
1753636009,0.24,44,71,24,0,0,0
1753636010,0.24,16,32,13,0,0,0
1753636011,0.24,11,5,3,0,0,0
1753636012,0.24,15,48,0,0,0,0
1753636013,0.24,0,16,0,0,0,0
1753636014,0.24,0,11,8,0,0,0
1753636015,0.24,0,2,1,0,0,0
1753636016,0.24,18,40,23,0,0,0
1753636017,0.24,39,11,19,0,0,0
1753636018,0.24,18,131,25,0,0,0
1753636019,0.24,2,34,47,0,0,0
1753636020,0.24,38,127,22,0,0,0
1753636021,0.24,22,37,2,0,0,0
1753636022,0.24,7,24,0,0,0,0
1753636023,0.24,1,9,17,0,0,0
1753636024,0.24,25,13,2,0,0,0
1753636025,0.24,9,3,0,0,0,0
1753636026,0.24,22,57,17,0,0,0
1753636027,0.24,21,47,11,0,0,0
1753636028,0.24,21,28,15,0,0,0
1753636029,0.24,38,66,13,0,0,0
1753636030,0.24,12,26,1,0,0,0
1753636031,0.24,52,81,21,0,0,0
1753636032,0.24,76,75,58,0,0,0
1753636033,0.24,18,44,15,0,0,0
1753636034,0.24,48,68,4,0,0,0
1753636035,0.24,32,19,8,0,0,0
1753636036,0.24,9,22,2,0,0,0
1753636037,0.24,100,228,98,0,0,0
1753636038,0.24,33,49,7,0,0,0
1753636039,0.24,20,57,15,0,0,0
1753636040,0.24,14,17,7,0,0,0
1753636041,0.24,34,44,47,0,0,0
1753636042,0.24,10,21,29,0,0,0
1753636043,0.24,28,32,65,0,0,0
1753636044,0.24,6,14,0,0,0,0
1753636045,0.24,65,196,69,0,0,0
1753636046,0.24,9,36,12,0,0,0
1753636047,0.24,0,16,3,0,0,0
1753636048,0.24,2,11,2,0,0,0
1753636049,0.24,1,11,14,0,0,0
1753636050,0.24,10,22,24,0,0,0
1753636051,0.24,31,24,18,0,0,0
1753636052,0.24,77,84,259,0,0,0
1753636053,0.24,13,7,15,0,0,0
1753636054,0.24,0,22,6,0,0,0
1753636055,0.24,37,51,10,0,0,0
1753636056,0.24,25,68,7,0,0,0
1753636057,0.24,0,8,83,0,0,0
1753636058,0.24,10,39,4,0,0,0
1753636059,0.24,43,23,3,0,0,0
1753636060,0.24,31,46,8,0,0,0
1753636061,0.24,82,68,25,0,0,0
1753636062,0.24,17,38,17,0,0,0
1753636063,0.24,15,29,11,0,0,0
1753636065,0.24,4,14,7,0,0,0
1753636066,0.24,22,19,2,0,0,0
1753636067,0.24,14,16,14,0,0,0
1753636068,0.24,0,24,0,0,0,0
1753636069,0.24,15,77,1,0,0,0
1753636070,0.24,0,24,2,0,0,0
1753636071,0.24,1,23,19,0,0,0
1753636072,0.24,38,16,6,0,0,0
1753636073,0.24,9,35,3,0,0,0
1753636074,0.24,0,18,19,0,0,0
1753636075,0.24,20,48,45,0,0,0
1753636076,0.24,18,14,7,0,0,0
1753636077,0.24,20,20,12,0,0,0
1753636078,0.24,11,16,1,0,0,0
1753636079,0.24,8,17,1,0,0,0
1753636080,0.24,80,162,42,0,0,0
1753636081,0.24,11,40,5,0,0,0
1753636082,0.24,14,32,14,0,0,0
1753636083,0.24,100,214,81,0,0,0
1753636084,0.24,43,73,19,0,0,0
1753636085,0.24,74,81,18,0,0,0
1753636086,0.24,18,17,14,0,0,0
1753636087,0.24,4,17,1,0,0,0
1753636088,0.24,14,19,13,0,0,0
1753636089,0.24,0,7,0,0,0,0
1753636090,0.24,8,12,12,0,0,0
1753636091,0.24,49,36,18,0,0,0
1753636092,0.24,1,0,3,0,0,0
1753636093,0.24,11,0,6,0,0,0
1753636094,0.24,11,0,11,0,0,0
1753636095,0.24,9,45,6,0,0,0
1753636096,0.24,18,26,16,0,0,0
1753636097,0.24,57,80,36,0,0,0
1753636098,0.24,8,3,0,0,0,0
1753636099,0.24,35,39,12,0,0,0
1753636100,0.24,15,3,0,0,0,0
1753636101,0.24,12,11,3,0,0,0
1753636102,0.24,4,16,4,0,0,0
1753636103,0.24,20,57,21,0,0,0
1753636104,0.24,24,30,15,0,0,0
1753636105,0.24,29,10,2,0,0,0
1753636106,0.24,69,81,22,0,0,0
1753636107,0.24,5,12,0,0,0,0
1753636108,0.24,34,46,14,0,0,0
1753636109,0.24,3,10,6,0,0,0
1753636110,0.24,28,37,11,0,0,0
1753636111,0.24,18,17,5,0,0,0
1753636112,0.24,32,34,4,0,0,0
1753636113,0.24,9,16,20,0,0,0
1753636114,0.24,0,2,1,0,0,0
1753636115,0.24,2,9,4,0,0,0
1753636116,0.24,0,33,6,0,0,0
1753636117,0.24,8,7,0,0,0,0
1753636118,0.24,1,3,1,0,0,0
1753636119,0.24,34,56,14,0,0,0
1753636120,0.24,0,12,1,0,0,0
1753636121,0.24,0,0,4,0,0,0
1753636122,0.24,0,15,1,0,0,0
1753636123,0.24,0,6,1,0,0,0
1753636124,0.24,16,40,8,0,0,0
1753636125,0.24,31,54,6,0,0,0
1753636126,0.24,4,5,0,0,0,0
1753636127,0.24,4,33,19,0,0,0
1753636128,0.24,22,24,20,0,0,0
1753636129,0.24,11,16,42,0,0,0
1753636130,0.24,51,77,4,0,0,0
1753636131,0.24,11,39,7,0,0,0
1753636132,0.24,22,49,2,0,0,0
1753636133,0.24,62,79,24,0,0,0
1753636134,0.24,0,9,6,0,0,0
1753636135,0.24,31,21,8,0,0,0
1753636136,0.24,7,4,13,0,0,0
1753636137,0.24,14,12,3,0,0,0
1753636138,0.24,32,22,6,0,0,0
1753636139,0.24,1,9,0,0,0,0
1753636140,0.24,32,37,10,0,0,0
1753636141,0.24,13,25,2,0,0,0
1753636142,0.24,8,58,14,0,0,0
1753636143,,0,0,0,0,0,0
1753636144,0.24,2,34,1,0,0,0
1753636145,0.24,31,50,10,0,0,0
1753636146,0.24,30,21,20,0,0,0
1753636147,0.24,11,36,0,0,0,0
1753636148,0.24,73,124,35,0,0,0
1753636149,0.24,1,0,2,0,0,0
1753636150,0.24,40,21,4,0,0,0
1753636151,0.24,15,20,12,0,0,0
1753636152,0.24,5,12,0,0,0,0
1753636153,0.24,2,3,0,0,0,0
1753636154,0.24,6,30,1,0,0,0
1753636155,0.24,9,17,4,0,0,0
1753636156,0.24,9,29,1,0,0,0
1753636157,0.24,4,7,1,0,0,0
1753636158,0.24,4,3,0,0,0,0
1753636159,0.24,21,42,0,0,0,0
1753636160,0.24,11,32,4,0,0,0
1753636161,0.24,28,8,0,0,0,0
1753636162,0.24,0,20,0,0,0,0
1753636163,0.24,51,55,11,0,0,0
1753636164,0.24,41,89,44,0,0,0
1753636165,0.24,28,25,6,0,0,0
1753636166,0.24,4,15,0,0,0,0
1753636167,0.24,4,20,3,0,0,0
1753636168,0.24,37,21,4,0,0,0
1753636169,0.24,60,84,25,0,0,0
1753636170,0.24,23,36,0,0,0,0
1753636171,0.24,75,92,28,0,0,0
1753636172,0.24,12,18,4,0,0,0
1753636174,0.24,23,33,2,0,0,0
1753636175,0.24,15,28,7,0,0,0
1753636176,0.24,33,28,15,0,0,0
1753636177,0.24,23,32,3,0,0,0
1753636178,0.24,6,12,75,0,0,0
1753636179,0.24,23,59,10,0,0,0
1753636180,0.24,7,21,8,0,0,0
1753636181,0.24,21,25,20,0,0,0
1753636182,0.24,21,30,18,0,0,0
1753636183,0.24,0,5,10,0,0,0
1753636184,0.24,35,155,26,0,0,0
1753636185,0.24,1,5,0,0,0,0
1753636186,0.24,3,18,10,0,0,0
1753636187,,0,0,0,0,0,0
1753636188,0.24,0,10,1,0,0,0
1753636189,0.24,0,3,0,0,0,0
1753636190,0.24,3,51,2,0,0,0
1753636191,0.24,7,22,12,0,0,0
1753636192,0.24,52,34,9,0,0,0
1753636193,0.24,45,50,10,0,0,0
1753636194,0.24,17,29,15,0,0,0
1753636195,0.24,56,46,12,0,0,0
1753636196,0.24,0,2,0,0,0,0
1753636197,0.24,18,24,1,0,0,0
1753636198,0.24,23,2,4,0,0,0
1753636199,0.24,0,7,0,0,0,0
1753636200,0.24,0,17,2,0,0,0
1753636201,0.24,1,4,0,0,0,0
1753636202,0.24,0,46,3,0,0,0
1753636203,0.24,96,104,22,0,0,0
1753636204,0.24,27,42,1,0,0,0
1753636205,0.24,24,57,13,0,0,0
1753636206,0.24,0,19,10,0,0,0
1753636207,0.24,8,37,12,0,0,0
1753636208,0.24,62,57,13,0,0,0
1753636209,0.24,28,38,10,0,0,0
1753636210,0.24,7,5,0,0,0,0
1753636211,0.24,12,34,8,0,0,0
1753636212,0.24,30,23,3,0,0,0
1753636213,0.24,14,20,11,0,0,0
1753636214,0.24,27,14,4,0,0,0
1753636215,0.24,9,34,3,0,0,0
1753636216,0.24,24,27,2,0,0,0
1753636217,0.24,65,77,27,0,0,0
1753636218,0.24,0,11,27,0,0,0
1753636219,0.24,41,59,14,0,0,0
1753636220,0.24,18,34,28,0,0,0
1753636221,0.24,50,38,4,0,0,0
1753636222,0.24,31,34,6,0,0,0
1753636223,0.24,4,35,1,0,0,0
1753636224,0.24,46,54,30,0,0,0
1753636225,0.24,64,64,36,0,0,0
1753636226,0.24,19,22,2,0,0,0
1753636227,0.24,27,30,9,0,0,0
1753636228,0.24,54,13,0,0,0,0
1753636229,0.24,15,26,7,0,0,0
1753636230,0.24,26,31,1,0,0,0
1753636231,0.24,15,21,0,0,0,0
1753636232,0.24,24,45,13,0,0,0
1753636233,0.24,4,3,0,0,0,0
1753636234,0.24,1,20,7,0,0,0
1753636235,0.24,14,12,0,0,0,0
1753636236,0.24,1,3,0,0,0,0
1753636237,0.24,3,3,5,0,0,0
1753636238,0.24,7,14,1,0,0,0
1753636239,0.24,12,46,12,0,0,0
1753636240,0.24,7,0,0,0,0,0
1753636241,0.24,1,1,0,0,0,0
1753636242,0.24,0,35,4,0,0,0
1753636243,0.24,64,92,21,0,0,0
1753636244,0.24,57,79,40,0,0,0
1753636245,0.24,38,54,22,0,0,0
1753636246,0.24,16,24,4,0,0,0
1753636247,0.24,8,14,18,0,0,0
1753636248,0.24,0,13,2,0,0,0
1753636249,0.24,0,12,3,0,0,0
1753636250,,0,0,0,0,0,0
1753636251,0.24,20,25,5,0,0,0
1753636252,0.24,25,32,15,0,0,0
1753636253,0.24,6,19,5,0,0,0
1753636254,0.24,0,11,3,0,0,0
1753636255,0.24,0,9,1,0,0,0
1753636256,0.24,1,6,5,0,0,0
1753636257,0.24,17,27,8,0,0,0
1753636258,0.24,25,32,15,0,0,0
1753636259,0.24,7,28,1,0,0,0
1753636260,0.24,33,42,9,0,0,0
1753636261,0.24,3,13,1,0,0,0
1753636262,0.24,21,149,40,0,0,0
1753636263,0.24,15,31,3,0,0,0
1753636264,0.24,4,18,2,0,0,0
1753636265,0.24,37,45,7,0,0,0
1753636266,0.24,21,23,8,0,0,0
1753636267,0.24,26,103,8,0,0,0
1753636268,0.24,3,5,0,0,0,0
1753636269,0.24,14,16,3,0,0,0
1753636270,0.24,13,29,17,0,0,0
1753636271,0.24,8,6,5,0,0,0
1753636273,0.24,14,43,5,0,0,0
1753636274,0.24,40,39,40,0,0,0
1753636275,0.24,20,34,3,0,0,0
1753636276,0.24,21,27,2,0,0,0
1753636277,0.24,5,1,0,0,0,0
1753636278,0.24,12,58,4,0,0,0
1753636279,0.24,31,33,8,0,0,0
1753636280,0.24,29,15,3,0,0,0
1753636281,0.24,26,34,14,0,0,0
1753636282,0.24,3,0,3,0,0,0
1753636283,0.24,3,11,3,0,0,0
1753636284,0.24,1,0,0,0,0,0
1753636285,0.24,0,25,0,0,0,0
1753636286,0.24,48,29,9,0,0,0
1753636287,0.24,15,24,13,0,0,0
1753636288,0.24,0,2,4,0,0,0
1753636289,0.24,0,2,1,0,0,0
1753636290,0.24,3,2,0,0,0,0
1753636291,0.24,3,0,2,0,0,0
1753636292,0.24,39,77,20,0,0,0
1753636293,0.24,39,49,8,0,0,0
1753636294,0.24,37,44,12,0,0,0
1753636295,0.24,45,70,14,0,0,0
1753636296,0.24,158,238,148,0,1,0
1753636297,0.24,111,75,123,0,0,0
1753636298,0.24,40,59,9,0,0,0
1753636299,0.24,59,64,29,0,0,0
1753636300,0.24,32,22,0,0,0,0
1753636301,0.24,16,14,1,0,0,0
1753636302,0.24,16,36,14,0,0,0
1753636303,0.24,5,66,79,0,0,0
1753636304,0.24,19,41,4,0,0,0
1753636305,0.24,56,96,28,0,0,0
1753636306,0.24,49,41,11,0,0,0
1753636307,0.24,29,46,4,0,0,0
1753636308,0.24,0,1,3,0,0,0
1753636309,0.24,10,4,28,0,0,0
1753636310,0.24,2,20,2,0,0,0
1753636311,0.24,3,9,3,0,0,0
1753636312,0.24,3,14,1,0,0,0
1753636313,0.24,0,36,1,0,0,0
1753636314,0.24,1,1,0,0,0,0
1753636315,0.24,0,6,0,0,0,0
